UNITID,EFFYDLEV,XEYDETOT,EFYDETOT,XEYDEEXC,EFYDEEXC,XEYDESOM,EFYDESOM,XEYDENON,EFYDENON
157447, 2,"R",13411,"R",2511,"R",5232,"R",5668
157447, 3,"R",10950,"R",1924,"R",5009,"R",4017
157447,11,"R",2461,"R",587,"R",223,"R",1651
157447,12,"R",4897,"R",3471,"R",404,"R",1022
157483, 1,"R",8383,"R",1754,"R",2276,"R",4353
157483, 2,"R",8383,"R",1754,"R",2276,"R",4353
157483, 3,"R",4239,"R",1181,"R",1890,"R",1168
157483,11,"R",4144,"R",573,"R",386,"R",3185
157535, 1,"R",2627,"R",188,"R",602,"R",1837
157535, 2,"R",1730,"R",81,"R",602,"R",1047
157535, 3,"R",1194,"R",34,"R",580,"R",580
157535,11,"R",536,"R",47,"R",22,"R",467
157535,12,"R",897,"R",107,"R",0,"R",790
157553, 1,"R",3571,"R",1396,"R",1614,"R",561
157553, 2,"R",3571,"R",1396,"R",1614,"R",561
157553, 3,"R",2814,"R",972,"R",1527,"R",315
157553,11,"R",757,"R",424,"R",87,"R",246
157614, 1,"R",127,"A",,"A",,"R",127
157614, 2,"R",127,"A",,"A",,"R",127
157614, 3,"C",127,"A",,"A",,"C",127
157650, 1,"R",180,"A",,"A",,"R",180
157650, 2,"R",180,"A",,"A",,"R",180
157650, 3,"C",180,"A",,"A",,"C",180
157669, 1,"R",118,"A",,"A",,"R",118
157669, 2,"R",118,"A",,"A",,"R",118
157669, 3,"C",118,"A",,"A",,"C",118
157678, 1,"R",187,"A",,"A",,"R",187
157678, 2,"R",187,"A",,"A",,"R",187
157678, 3,"C",187,"A",,"A",,"C",187
157711, 1,"R",7473,"R",2816,"R",2303,"R",2354
157711, 2,"R",7473,"R",2816,"R",2303,"R",2354
157711, 3,"R",4879,"R",2215,"R",1992,"R",672
157711,11,"R",2594,"R",601,"R",311,"R",1682
157739, 1,"R",4482,"R",914,"R",1199,"R",2369
157739, 2,"R",4482,"R",914,"R",1199,"R",2369
157739, 3,"R",2337,"R",755,"R",1071,"R",511
157739,11,"R",2145,"R",159,"R",128,"R",1858
157748, 1,"R",5310,"R",607,"R",898,"R",3805
157748, 2,"R",1081,"R",63,"R",138,"R",880
157748, 3,"R",865,"R",62,"R",137,"R",666
157748,11,"R",216,"R",1,"R",1,"R",214
157748,12,"R",4229,"R",544,"R",760,"R",2925
157757, 1,"R",2079,"R",125,"R",1324,"R",630
157757, 2,"R",1156,"R",90,"R",657,"R",409
157757, 3,"R",962,"R",86,"R",655,"R",221
157757,11,"R",194,"R",4,"R",2,"R",188
157757,12,"R",923,"R",35,"R",667,"R",221
157793, 1,"R",4801,"R",1985,"R",1839,"R",977
157793, 2,"R",3905,"R",1629,"R",1603,"R",673
157793, 3,"R",3773,"R",1535,"R",1598,"R",640
157793,11,"R",132,"R",94,"R",5,"R",33
157793,12,"R",896,"R",356,"R",236,"R",304
157809, 1,"R",2660,"R",492,"R",711,"R",1457
157809, 2,"R",2394,"R",338,"R",661,"R",1395
157809, 3,"R",1790,"R",328,"R",656,"R",806
157809,11,"R",604,"R",10,"R",5,"R",589
157809,12,"R",266,"R",154,"R",50,"R",62
157818, 1,"R",965,"R",1,"R",369,"R",595
157818, 2,"R",965,"R",1,"R",369,"R",595
157818, 3,"R",961,"R",0,"R",369,"R",592
157818,11,"R",4,"R",1,"R",0,"R",3
157863, 1,"R",1343,"R",593,"R",750,"R",0
157863, 2,"R",1068,"R",372,"R",696,"R",0
157863, 3,"R",1041,"R",354,"R",687,"R",0
157863,11,"R",27,"R",18,"R",9,"R",0
157863,12,"R",275,"R",221,"R",54,"R",0
157951, 1,"R",21535,"R",5017,"R",4421,"R",12097
157951, 2,"R",18550,"R",3395,"R",4031,"R",11124
157951, 3,"R",14509,"R",2130,"R",3841,"R",8538
157951,11,"R",4041,"R",1265,"R",190,"R",2586
157951,12,"R",2985,"R",1622,"R",390,"R",973
158088, 1,"R",3488,"R",66,"R",769,"R",2653
158088, 2,"R",3488,"R",66,"R",769,"R",2653
158088, 3,"R",2062,"R",47,"R",605,"R",1410
158088,11,"R",1426,"R",19,"R",164,"R",1243
158246, 1,"R",353,"R",2,"R",0,"R",351
158246, 2,"R",353,"R",2,"R",0,"R",351
158246, 3,"C",353,"C",2,"C",0,"C",351
158325, 1,"R",72,"R",0,"R",38,"R",34
158325, 2,"R",72,"R",0,"R",38,"R",34
158325, 3,"C",72,"C",0,"C",38,"C",34
158343, 1,"R",87,"A",,"A",,"R",87
158343, 2,"R",87,"A",,"A",,"R",87
158343, 3,"R",87,"A",,"A",,"R",87
158431, 1,"R",9066,"R",2869,"R",3700,"R",2497
158431, 2,"R",9066,"R",2869,"R",3700,"R",2497
158431, 3,"R",7569,"R",1998,"R",3530,"R",2041
158431,11,"R",1497,"R",871,"R",170,"R",456
158477, 1,"R",594,"R",0,"R",2,"R",592
158477, 2,"R",567,"A",,"A",,"R",567
158477, 3,"R",552,"A",,"A",,"R",552
158477,11,"R",15,"A",,"A",,"R",15
158477,12,"R",27,"R",0,"R",2,"R",25
158538, 1,"R",63,"A",,"A",,"R",63
158538, 2,"R",63,"A",,"A",,"R",63
158538, 3,"C",63,"A",,"A",,"C",63
158617, 1,"R",423,"A",,"A",,"R",423
158617, 2,"R",423,"A",,"A",,"R",423
158617, 3,"C",423,"A",,"A",,"C",423
158662, 1,"R",20120,"R",3669,"R",6560,"R",9891
158662, 2,"R",20120,"R",3669,"R",6560,"R",9891
158662, 3,"R",16999,"R",3002,"R",6117,"R",7880
158662,11,"R",3121,"R",667,"R",443,"R",2011
158778, 1,"R",123,"A",,"A",,"R",123
158778, 2,"R",123,"A",,"A",,"R",123
158778, 3,"C",123,"A",,"A",,"C",123
158787, 1,"R",79,"A",,"A",,"R",79
158787, 2,"R",79,"A",,"A",,"R",79
158787, 3,"C",79,"A",,"A",,"C",79
158802, 1,"R",1324,"R",19,"R",615,"R",690
158802, 2,"R",1324,"R",19,"R",615,"R",690
158802, 3,"R",1308,"R",19,"R",612,"R",677
158802,11,"R",16,"Z",0,"R",3,"R",13
158884, 1,"R",3171,"R",761,"R",1337,"R",1073
158884, 2,"R",3171,"R",761,"R",1337,"R",1073
158884, 3,"R",2508,"R",600,"R",1274,"R",634
158884,11,"R",663,"R",161,"R",63,"R",439
159009, 1,"R",5615,"R",1226,"R",1634,"R",2755
159009, 2,"R",4510,"R",383,"R",1458,"R",2669
159009, 3,"R",4510,"R",383,"R",1458,"R",2669
159009,12,"R",1105,"R",843,"R",176,"R",86
159027, 1,"R",88,"A",,"A",,"R",88
159027, 2,"R",88,"A",,"A",,"R",88
159027, 3,"C",88,"A",,"A",,"C",88
159197, 1,"R",1004,"A",,"A",,"R",1004
159197, 2,"R",1004,"A",,"A",,"R",1004
159197, 3,"R",1004,"A",,"A",,"R",1004
159328, 1,"R",125,"A",,"A",,"R",125
159328, 2,"R",125,"A",,"A",,"R",125
159328, 3,"C",125,"A",,"A",,"C",125
159373, 1,"R",3004,"A",,"A",,"R",3004
159373, 2,"R",1103,"A",,"A",,"R",1103
159373, 3,"R",1103,"A",,"A",,"R",1103
159373,12,"R",1901,"A",,"A",,"R",1901
159382, 1,"R",3915,"R",1142,"R",1979,"R",794
159382, 2,"R",3915,"R",1142,"R",1979,"R",794
159382, 3,"R",3340,"R",1029,"R",1673,"R",638
159382,11,"R",575,"R",113,"R",306,"R",156
159391, 1,"R",34811,"R",2035,"R",15681,"R",17095
159391, 2,"R",27753,"R",283,"R",14476,"R",12994
159391, 3,"R",24596,"R",181,"R",14393,"R",10022
159391,11,"R",3157,"R",102,"R",83,"R",2972
159391,12,"R",7058,"R",1752,"R",1205,"R",4101
159407, 1,"R",3844,"R",749,"R",1702,"R",1393
159407, 2,"R",3844,"R",749,"R",1702,"R",1393
159407, 3,"R",3434,"R",578,"R",1650,"R",1206
159407,11,"R",410,"R",171,"R",52,"R",187
159416, 1,"R",12170,"R",9626,"R",1156,"R",1388
159416, 2,"R",3244,"R",931,"R",1055,"R",1258
159416, 3,"R",2701,"R",886,"R",1037,"R",778
159416,11,"R",543,"R",45,"R",18,"R",480
159416,12,"R",8926,"R",8695,"R",101,"R",130
159513, 1,"R",231,"A",,"A",,"R",231
159513, 2,"R",231,"A",,"A",,"R",231
159513, 3,"C",231,"A",,"A",,"C",231
159522, 1,"R",267,"A",,"A",,"R",267
159522, 2,"R",267,"A",,"A",,"R",267
159522, 3,"C",267,"A",,"A",,"C",267
159531, 1,"R",40,"A",,"A",,"R",40
159531, 2,"R",40,"A",,"A",,"R",40
159531, 3,"C",40,"A",,"A",,"C",40
159568, 1,"R",1484,"R",160,"R",478,"R",846
159568, 2,"R",1111,"R",77,"R",421,"R",613
159568, 3,"R",1036,"R",30,"R",420,"R",586
159568,11,"R",75,"R",47,"R",1,"R",27
159568,12,"R",373,"R",83,"R",57,"R",233
159601, 1,"R",41,"A",,"A",,"R",41
159601, 2,"R",41,"A",,"A",,"R",41
159601, 3,"C",41,"A",,"A",,"C",41
159647, 1,"R",12768,"R",660,"R",3664,"R",8444
159647, 2,"R",11268,"R",265,"R",3250,"R",7753
159647, 3,"R",8658,"R",170,"R",2956,"R",5532
159647,11,"R",2610,"R",95,"R",294,"R",2221
159647,12,"R",1500,"R",395,"R",414,"R",691
159656, 1,"R",4972,"R",1040,"R",1563,"R",2369
159656, 2,"R",3538,"R",406,"R",1327,"R",1805
159656, 3,"R",3260,"R",391,"R",1306,"R",1563
159656,11,"R",278,"R",15,"R",21,"R",242
159656,12,"R",1434,"R",634,"R",236,"R",564
159717, 1,"R",8134,"R",1033,"R",4719,"R",2382
159717, 2,"R",7356,"R",766,"R",4375,"R",2215
159717, 3,"R",6389,"R",676,"R",4146,"R",1567
159717,11,"R",967,"R",90,"R",229,"R",648
159717,12,"R",778,"R",267,"R",344,"R",167
159939, 1,"R",9736,"R",469,"R",4940,"R",4327
159939, 2,"R",7933,"R",296,"R",4265,"R",3372
159939, 3,"R",6490,"R",150,"R",4103,"R",2237
159939,11,"R",1443,"R",146,"R",162,"R",1135
159939,12,"R",1803,"R",173,"R",675,"R",955
159948, 1,"R",3181,"R",2078,"R",412,"R",691
159948, 2,"R",1095,"R",817,"R",152,"R",126
159948, 3,"R",1091,"R",817,"R",150,"R",124
159948,11,"R",4,"R",0,"R",2,"R",2
159948,12,"R",2086,"R",1261,"R",260,"R",565
159966, 1,"R",7638,"R",1376,"R",4149,"R",2113
159966, 2,"R",6809,"R",974,"R",3878,"R",1957
159966, 3,"R",6174,"R",805,"R",3831,"R",1538
159966,11,"R",635,"R",169,"R",47,"R",419
159966,12,"R",829,"R",402,"R",271,"R",156
159993, 1,"R",9718,"R",2294,"R",2024,"R",5400
159993, 2,"R",7721,"R",1159,"R",1852,"R",4710
159993, 3,"R",6281,"R",1115,"R",1849,"R",3317
159993,11,"R",1440,"R",44,"R",3,"R",1393
159993,12,"R",1997,"R",1135,"R",172,"R",690
160010, 1,"R",1560,"R",0,"R",86,"R",1474
160010, 2,"R",1560,"R",0,"R",86,"R",1474
160010, 3,"R",1377,"R",0,"R",84,"R",1293
160010,11,"R",183,"R",0,"R",2,"R",181
160038, 1,"R",13019,"R",5675,"R",6235,"R",1109
160038, 2,"R",11689,"R",4603,"R",6009,"R",1077
160038, 3,"R",9515,"R",3136,"R",5566,"R",813
160038,11,"R",2174,"R",1467,"R",443,"R",264
160038,12,"R",1330,"R",1072,"R",226,"R",32
160065, 1,"R",1286,"R",88,"R",751,"R",447
160065, 2,"R",900,"R",72,"R",475,"R",353
160065, 3,"R",723,"R",43,"R",353,"R",327
160065,11,"R",177,"R",29,"R",122,"R",26
160065,12,"R",386,"R",16,"R",276,"R",94
160074, 1,"R",1518,"R",165,"R",548,"R",805
160074, 2,"R",1164,"R",82,"R",365,"R",717
160074, 3,"R",1091,"R",72,"R",358,"R",661
160074,11,"R",73,"R",10,"R",7,"R",56
160074,12,"R",354,"R",83,"R",183,"R",88
160117, 1,"R",328,"A",,"A",,"R",328
160117, 2,"R",328,"A",,"A",,"R",328
160117, 3,"C",328,"A",,"A",,"C",328
160126, 1,"R",53,"A",,"A",,"R",53
160126, 2,"R",53,"A",,"A",,"R",53
160126, 3,"C",53,"A",,"A",,"C",53
160199, 1,"R",80,"A",,"A",,"R",80
160199, 2,"R",80,"A",,"A",,"R",80
160199, 3,"C",80,"A",,"A",,"C",80
160320, 1,"R",4188,"A",,"A",,"R",4188
160320, 2,"R",4188,"A",,"A",,"R",4188
160320, 3,"C",4188,"A",,"A",,"C",4188
160409, 1,"R",128,"R",0,"R",7,"R",121
160409, 2,"R",128,"R",0,"R",7,"R",121
160409, 3,"R",128,"R",0,"R",7,"R",121
160472, 1,"R",278,"A",,"A",,"R",278
160472, 2,"R",278,"A",,"A",,"R",278
160472, 3,"C",278,"A",,"A",,"C",278
160481, 1,"R",3211,"R",908,"R",1407,"R",896
160481, 2,"R",3211,"R",908,"R",1407,"R",896
160481, 3,"R",2605,"R",656,"R",1358,"R",591
160481,11,"R",606,"R",252,"R",49,"R",305
160524, 1,"R",541,"Z",0,"R",541,"R",0
160524, 2,"R",541,"Z",0,"R",541,"R",0
160524, 3,"R",541,"Z",0,"R",541,"R",0
160579, 1,"R",4995,"R",866,"R",1826,"R",2303
160579, 2,"R",4995,"R",866,"R",1826,"R",2303
160579, 3,"R",3914,"R",707,"R",1749,"R",1458
160579,11,"R",1081,"R",159,"R",77,"R",845
160597, 1,"R",157,"A",,"A",,"R",157
160597, 2,"R",157,"A",,"A",,"R",157
160597, 3,"C",157,"A",,"A",,"C",157
160612, 1,"R",17053,"R",770,"R",6904,"R",9379
160612, 2,"R",15861,"R",469,"R",6712,"R",8680
160612, 3,"R",12266,"R",425,"R",6685,"R",5156
160612,11,"R",3595,"R",44,"R",27,"R",3524
160612,12,"R",1192,"R",301,"R",192,"R",699
160621, 1,"R",8050,"R",597,"R",1730,"R",5723
160621, 2,"R",7058,"R",430,"R",1620,"R",5008
160621, 3,"R",6380,"R",301,"R",1613,"R",4466
160621,11,"R",678,"R",129,"R",7,"R",542
160621,12,"R",992,"R",167,"R",110,"R",715
160630, 1,"R",2946,"R",336,"R",942,"R",1668
160630, 2,"R",2495,"R",306,"R",786,"R",1403
160630, 3,"R",2036,"R",199,"R",775,"R",1062
160630,11,"R",459,"R",107,"R",11,"R",341
160630,12,"R",451,"R",30,"R",156,"R",265
160649, 1,"R",4506,"R",1120,"R",1947,"R",1439
160649, 2,"R",4506,"R",1120,"R",1947,"R",1439
160649, 3,"R",3560,"R",953,"R",1901,"R",706
160649,11,"R",946,"R",167,"R",46,"R",733
160658, 1,"R",18796,"R",3162,"R",5878,"R",9756
160658, 2,"R",15870,"R",1738,"R",5632,"R",8500
160658, 3,"R",14761,"R",1490,"R",5451,"R",7820
160658,11,"R",1109,"R",248,"R",181,"R",680
160658,12,"R",2926,"R",1424,"R",246,"R",1256
160667, 1,"R",5914,"R",301,"R",1074,"R",4539
160667, 2,"R",5914,"R",301,"R",1074,"R",4539
160667, 3,"R",3192,"R",270,"R",1042,"R",1880
160667,11,"R",2722,"R",31,"R",32,"R",2659
160755, 1,"R",14652,"R",860,"R",763,"R",13029
160755, 2,"R",9186,"R",221,"R",582,"R",8383
160755, 3,"R",9186,"R",221,"R",582,"R",8383
160755,12,"R",5466,"R",639,"R",181,"R",4646
160904, 1,"R",3701,"R",1321,"R",751,"R",1629
160904, 2,"R",2773,"R",1065,"R",621,"R",1087
160904, 3,"R",2656,"R",1006,"R",620,"R",1030
160904,11,"R",117,"R",59,"R",1,"R",57
160904,12,"R",928,"R",256,"R",130,"R",542
160959, 1,"R",410,"A",,"A",,"R",410
160959, 2,"R",405,"A",,"A",,"R",405
160959, 3,"R",375,"A",,"A",,"R",375
160959,11,"R",30,"A",,"A",,"R",30
160959,12,"R",5,"A",,"A",,"R",5
160977, 1,"R",1958,"A",,"A",,"R",1958
160977, 2,"R",1958,"A",,"A",,"R",1958
160977, 3,"R",1957,"A",,"A",,"R",1957
160977,11,"R",1,"A",,"A",,"R",1
160995, 1,"R",396,"R",305,"R",0,"R",91
160995, 2,"R",396,"R",305,"R",0,"R",91
160995, 3,"R",305,"R",214,"R",0,"R",91
160995,11,"R",91,"R",91,"R",0,"R",0
161004, 1,"R",1973,"A",,"A",,"R",1973
161004, 2,"R",1973,"A",,"A",,"R",1973
161004, 3,"R",1965,"A",,"A",,"R",1965
161004,11,"R",8,"A",,"A",,"R",8
161022, 1,"R",242,"Z",0,"R",242,"R",0
161022, 2,"R",242,"Z",0,"R",242,"R",0
161022, 3,"R",242,"Z",0,"R",242,"R",0
161077, 1,"R",4041,"R",727,"R",1215,"R",2099
161077, 2,"R",4041,"R",727,"R",1215,"R",2099
161077, 3,"R",2623,"R",441,"R",1146,"R",1036
161077,11,"R",1418,"R",286,"R",69,"R",1063
161086, 1,"R",2196,"A",,"A",,"R",2196
161086, 2,"R",2196,"A",,"A",,"R",2196
161086, 3,"R",2196,"A",,"A",,"R",2196
161138, 1,"R",3258,"R",380,"R",997,"R",1881
161138, 2,"R",3258,"R",380,"R",997,"R",1881
161138, 3,"R",1866,"R",115,"R",906,"R",845
161138,11,"R",1392,"R",265,"R",91,"R",1036
161192, 1,"R",3259,"R",632,"R",989,"R",1638
161192, 2,"R",3259,"R",632,"R",989,"R",1638
161192, 3,"R",1777,"R",342,"R",865,"R",570
161192,11,"R",1482,"R",290,"R",124,"R",1068
161208, 1,"R",57,"A",,"A",,"R",57
161208, 2,"R",57,"A",,"A",,"R",57
161208, 3,"R",57,"A",,"A",,"R",57
161217, 1,"R",5811,"R",4266,"R",1327,"R",218
161217, 2,"R",5811,"R",4266,"R",1327,"R",218
161217, 3,"R",3954,"R",2590,"R",1263,"R",101
161217,11,"R",1857,"R",1676,"R",64,"R",117
161226, 1,"R",2397,"R",593,"R",443,"R",1361
161226, 2,"R",1923,"R",124,"R",441,"R",1358
161226, 3,"R",1660,"R",7,"R",437,"R",1216
161226,11,"R",263,"R",117,"R",4,"R",142
161226,12,"R",474,"R",469,"R",2,"R",3
161235, 1,"R",2088,"R",598,"R",749,"R",741
161235, 2,"R",2088,"R",598,"R",749,"R",741
161235, 3,"R",1074,"R",273,"R",658,"R",143
161235,11,"R",1014,"R",325,"R",91,"R",598
161244, 1,"R",967,"R",497,"R",284,"R",186
161244, 2,"R",967,"R",497,"R",284,"R",186
161244, 3,"R",503,"R",120,"R",268,"R",115
161244,11,"R",464,"R",377,"R",16,"R",71
161253, 1,"R",13426,"R",2085,"R",5632,"R",5709
161253, 2,"R",10721,"R",1134,"R",5150,"R",4437
161253, 3,"R",9473,"R",426,"R",5073,"R",3974
161253,11,"R",1248,"R",708,"R",77,"R",463
161253,12,"R",2705,"R",951,"R",482,"R",1272
161299, 1,"R",1029,"R",18,"R",1,"R",1010
161299, 2,"R",1010,"A",,"A",,"R",1010
161299, 3,"R",1008,"A",,"A",,"R",1008
161299,11,"R",2,"A",,"A",,"R",2
161299,12,"R",19,"R",18,"R",1,"R",0
161341, 1,"R",1892,"R",460,"R",593,"R",839
161341, 2,"R",1892,"R",460,"R",593,"R",839
161341, 3,"R",1021,"R",240,"R",556,"R",225
161341,11,"R",871,"R",220,"R",37,"R",614
161457, 1,"R",12232,"R",7764,"R",939,"R",3529
161457, 2,"R",8249,"R",5654,"R",722,"R",1873
161457, 3,"R",2559,"R",13,"R",719,"R",1827
161457,11,"R",5690,"R",5641,"R",3,"R",46
161457,12,"R",3983,"R",2110,"R",217,"R",1656
161484, 1,"R",1142,"R",99,"R",379,"R",664
161484, 2,"R",1142,"R",99,"R",379,"R",664
161484, 3,"R",657,"R",17,"R",325,"R",315
161484,11,"R",485,"R",82,"R",54,"R",349
161493, 1,"R",219,"A",,"A",,"R",219
161493, 2,"R",219,"A",,"A",,"R",219
161493, 3,"C",219,"A",,"A",,"C",219
161509, 1,"R",518,"R",0,"R",41,"R",477
161509, 2,"R",446,"A",,"A",,"R",446
161509, 3,"R",441,"A",,"A",,"R",441
161509,11,"R",5,"A",,"A",,"R",5
161509,12,"R",72,"R",0,"R",41,"R",31
161518, 1,"R",3411,"R",1795,"R",0,"R",1616
161518, 2,"R",2210,"R",699,"R",0,"R",1511
161518, 3,"R",2067,"R",614,"R",0,"R",1453
161518,11,"R",143,"R",85,"R",0,"R",58
161518,12,"R",1201,"R",1096,"R",0,"R",105
161527, 1,"R",332,"A",,"A",,"R",332
161527, 2,"R",332,"A",,"A",,"R",332
161527, 3,"C",332,"A",,"A",,"C",332
161545, 1,"R",8982,"R",1707,"R",2612,"R",4663
161545, 2,"R",8982,"R",1707,"R",2612,"R",4663
161545, 3,"R",6007,"R",886,"R",2464,"R",2657
161545,11,"R",2975,"R",821,"R",148,"R",2006
161554, 1,"R",10788,"R",2121,"R",4724,"R",3943
161554, 2,"R",8302,"R",1246,"R",3906,"R",3150
161554, 3,"R",6052,"R",735,"R",3773,"R",1544
161554,11,"R",2250,"R",511,"R",133,"R",1606
161554,12,"R",2486,"R",875,"R",818,"R",793
161563, 1,"R",2185,"R",59,"R",592,"R",1534
161563, 2,"R",1964,"R",19,"R",487,"R",1458
161563, 3,"R",799,"R",12,"R",487,"R",300
161563,11,"R",1165,"R",7,"R",0,"R",1158
161563,12,"R",221,"R",40,"R",105,"R",76
161572, 1,"R",1452,"R",754,"R",25,"R",673
161572, 2,"R",1230,"R",532,"R",25,"R",673
161572, 3,"R",1217,"R",519,"R",25,"R",673
161572,11,"R",13,"R",13,"R",0,"R",0
161572,12,"R",222,"R",222,"R",0,"R",0
161581, 1,"R",501,"R",37,"R",141,"R",323
161581, 2,"R",501,"R",37,"R",141,"R",323
161581, 3,"R",308,"R",14,"R",128,"R",166
161581,11,"R",193,"R",23,"R",13,"R",157
161688, 1,"R",3248,"R",837,"R",1268,"R",1143
161688, 2,"R",3248,"R",837,"R",1268,"R",1143
161688, 3,"R",2317,"R",678,"R",1142,"R",497
161688,11,"R",931,"R",159,"R",126,"R",646
161767, 1,"R",18424,"R",7933,"R",3099,"R",7392
161767, 2,"R",18424,"R",7933,"R",3099,"R",7392
161767, 3,"R",14152,"R",6047,"R",2869,"R",5236
161767,11,"R",4272,"R",1886,"R",230,"R",2156
161800, 1,"R",128,"A",,"A",,"R",128
161800, 2,"R",128,"A",,"A",,"R",128
161800, 3,"C",128,"A",,"A",,"C",128
161855, 1,"R",51,"A",,"A",,"R",51
161855, 2,"R",51,"A",,"A",,"R",51
161855, 3,"C",51,"A",,"A",,"C",51
161864, 1,"R",6798,"R",1086,"R",3792,"R",1920
161864, 2,"R",6798,"R",1086,"R",3792,"R",1920
161864, 3,"R",6143,"R",936,"R",3377,"R",1830
161864,11,"R",655,"R",150,"R",415,"R",90
161873, 1,"R",5198,"R",974,"R",2439,"R",1785
161873, 2,"R",2493,"R",377,"R",1457,"R",659
161873, 3,"R",2366,"R",265,"R",1456,"R",645
161873,11,"R",127,"R",112,"R",1,"R",14
161873,12,"R",2705,"R",597,"R",982,"R",1126
162007, 1,"R",7010,"R",84,"R",3376,"R",3550
162007, 2,"R",5835,"R",77,"R",3191,"R",2567
162007, 3,"R",5605,"R",57,"R",3187,"R",2361
162007,11,"R",230,"R",20,"R",4,"R",206
162007,12,"R",1175,"R",7,"R",185,"R",983
162061, 1,"R",956,"R",435,"R",469,"R",52
162061, 2,"R",443,"R",55,"R",343,"R",45
162061, 3,"R",434,"R",55,"R",343,"R",36
162061,11,"R",9,"R",0,"R",0,"R",9
162061,12,"R",513,"R",380,"R",126,"R",7
162104, 1,"R",3086,"R",320,"R",1417,"R",1349
162104, 2,"R",3086,"R",320,"R",1417,"R",1349
162104, 3,"R",2778,"R",272,"R",1360,"R",1146
162104,11,"R",308,"R",48,"R",57,"R",203
162122, 1,"R",9657,"R",2236,"R",2424,"R",4997
162122, 2,"R",9657,"R",2236,"R",2424,"R",4997
162122, 3,"R",7466,"R",1788,"R",2305,"R",3373
162122,11,"R",2191,"R",448,"R",119,"R",1624
162168, 1,"R",2835,"R",877,"R",370,"R",1588
162168, 2,"R",2835,"R",877,"R",370,"R",1588
162168, 3,"R",1980,"R",664,"R",303,"R",1013
162168,11,"R",855,"R",213,"R",67,"R",575
162210, 1,"R",1323,"R",98,"R",197,"R",1028
162210, 2,"R",1157,"R",83,"R",171,"R",903
162210, 3,"R",1050,"R",83,"R",171,"R",796
162210,11,"R",107,"R",0,"R",0,"R",107
162210,12,"R",166,"R",15,"R",26,"R",125
162283, 1,"R",2993,"R",219,"R",1122,"R",1652
162283, 2,"R",2588,"R",178,"R",1052,"R",1358
162283, 3,"R",2527,"R",169,"R",1041,"R",1317
162283,11,"R",61,"R",9,"R",11,"R",41
162283,12,"R",405,"R",41,"R",70,"R",294
162335, 1,"R",65,"A",,"A",,"R",65
162335, 2,"R",65,"A",,"A",,"R",65
162335, 3,"C",65,"A",,"A",,"C",65
162371, 1,"R",960,"A",,"A",,"R",960
162371, 2,"R",960,"A",,"A",,"R",960
162371, 3,"C",960,"A",,"A",,"C",960
162557, 1,"R",7859,"R",1219,"R",1754,"R",4886
162557, 2,"R",7859,"R",1219,"R",1754,"R",4886
162557, 3,"R",5294,"R",994,"R",1635,"R",2665
162557,11,"R",2565,"R",225,"R",119,"R",2221
162584, 1,"R",5850,"R",1343,"R",2179,"R",2328
162584, 2,"R",4912,"R",721,"R",1986,"R",2205
162584, 3,"R",4506,"R",687,"R",1962,"R",1857
162584,11,"R",406,"R",34,"R",24,"R",348
162584,12,"R",938,"R",622,"R",193,"R",123
162609, 1,"R",856,"R",118,"R",322,"R",416
162609, 2,"R",856,"R",118,"R",322,"R",416
162609, 3,"R",622,"R",58,"R",285,"R",279
162609,11,"R",234,"R",60,"R",37,"R",137
162654, 1,"R",2742,"R",779,"R",121,"R",1842
162654, 2,"R",1490,"R",5,"R",10,"R",1475
162654, 3,"R",1463,"Z",0,"R",10,"R",1453
162654,11,"R",27,"R",5,"Z",0,"R",22
162654,12,"R",1252,"R",774,"R",111,"R",367
162690, 1,"R",5401,"R",1098,"R",2176,"R",2127
162690, 2,"R",5401,"R",1098,"R",2176,"R",2127
162690, 3,"R",4084,"R",866,"R",1975,"R",1243
162690,11,"R",1317,"R",232,"R",201,"R",884
162706, 1,"R",7591,"R",1921,"R",1830,"R",3840
162706, 2,"R",7591,"R",1921,"R",1830,"R",3840
162706, 3,"R",5668,"R",1086,"R",1688,"R",2894
162706,11,"R",1923,"R",835,"R",142,"R",946
162760, 1,"R",2349,"R",14,"R",516,"R",1819
162760, 2,"R",1245,"R",0,"R",148,"R",1097
162760, 3,"R",1161,"R",0,"R",95,"R",1066
162760,11,"R",84,"R",0,"R",53,"R",31
162760,12,"R",1104,"R",14,"R",368,"R",722
162779, 1,"R",14044,"R",2077,"R",2387,"R",9580
162779, 2,"R",14044,"R",2077,"R",2387,"R",9580
162779, 3,"R",11838,"R",1846,"R",2286,"R",7706
162779,11,"R",2206,"R",231,"R",101,"R",1874
162830, 1,"R",161,"A",,"A",,"R",161
162830, 2,"R",161,"A",,"A",,"R",161
162830, 3,"C",161,"A",,"A",,"C",161
162928, 1,"R",34250,"R",12742,"R",3479,"R",18029
162928, 2,"R",8394,"R",918,"R",178,"R",7298
162928, 3,"R",5836,"R",5,"R",178,"R",5653
162928,11,"R",2558,"R",913,"R",0,"R",1645
162928,12,"R",25856,"R",11824,"R",3301,"R",10731
163028, 1,"R",1072,"A",,"A",,"R",1072
163028, 2,"R",1072,"A",,"A",,"R",1072
163028, 3,"R",1072,"A",,"A",,"R",1072
163046, 1,"R",5945,"R",292,"R",1082,"R",4571
163046, 2,"R",4021,"R",29,"R",502,"R",3490
163046, 3,"R",3970,"R",21,"R",501,"R",3448
163046,11,"R",51,"R",8,"R",1,"R",42
